ID,Diver,Buddy,Site No.,Site Name,Latitude,Longitude,Date,vis,Direction,Time,P-Qs,Depth,Method,Block,Code,Species,Common name,Total,Inverts,2.5,5,7.5,10,12.5,15,20,25,30,35,40,50,62.5,75,87.5,100,112.5,125,137.5,150,162.5,175,187.5,200,250,300,350,400
391,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,ami,Acmaea mitra,Whitecap limpet,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,hde,Hexagrammos decagrammus,Kelp greenling,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
393,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,aca,Apostichopus californicus,California sea cucumber,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,spu,Strongylocentrotus purpuratus,Purple sea urchin,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,ppa,Phyllolithodes papillosus,Heart crab,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,cnu,Chirolophis nugator,Mosshead warbonnet,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
397,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,ebi,Enophrys bison,Buffalo sculpin,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
398,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,afu,Antiopella fusca,White-and-orange-tipped nudibranch,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,dal,Dirona albolineata,White-line dirona,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,jzo,Jordania zonope,Longfin sculpin,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
401,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,cfo,Ceratostoma foliatum,Leafy hornmouth,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,phe,Pycnopodia helianthoides,Sunflower star,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
403,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,2,1,pgr,Pugettia gracilis,Graceful kelp crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,Kieran Cox,Claire Attridge,KCCA13,Second Beach South,48.81508,-125.17585,07/06/2023,1.5,160,9:44,KDC,4.9,0,1,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,1,1,rva,Rhacochilus vacca,Pile perch,2,0,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,
406,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,1,1,hde,Hexagrammos decagrammus,Kelp greenling,12,0,,1,2,2,1,3,1,2,,,,,,,,,,,,,,,,,,,,
407,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,1,1,sma,Sebastes maliger,Quillback rockfish,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
408,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,1,1,hst,Hexagrammos stelleri,Whitespotted greenling,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
409,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,1,1,sca,Sebastes caurinus,Copper rockfish,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
410,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,pmi,Patiria miniata,Bat star,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,pgi,Pomaulax gibberosus,Red turban shell,135,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,mfra,Mesocentrotus franciscanus,Red sea urchin,134,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,dim,Dermasterias imbricata,Leather star,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,0,1,hde,Hexagrammos decagrammus,Kelp greenling,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
415,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,rni,Rhinogobiops nicholsii,Blackeye goby,52,0,7,18,13,13,1,,,,,,,,,,,,,,,,,,,,,,,
416,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,pca,Parastichopus californicus,Californian sea cucumber,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,cfo,Ceratostoma foliatum,Leafy hornmouth,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,oko,Orthasterias koehleri,Rainbow star,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,cgi,Crassadoma gigantea,Purple-hinged rock scallop,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
420,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,pla,Pholis laeta,Crescent gunnel,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
421,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,ogr,Oregonia gracilis,Graceful decorator crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,opi,Oxylebius pictus,Painted greenling,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
423,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,2,1,sfo,Stylasterias forreri,Velcro seastar,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,Kieran Cox,Claire Attridge,KCCA11,Ross Islet 2,48.87229,-125.1627,12/06/2023,2,150,10:30,KDC,3.5,0,1,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,1,2,hde,Hexagrammos decagrammus,Kelp greenling,8,0,,,,,1,1,2,3,1,,,,,,,,,,,,,,,,,,,
426,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,1,2,rva,Rhacochilus vacca,Pile perch,2,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
427,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,mfra,Mesocentrotus franciscanus,Red sea urchin,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,pmi,Patiria miniata,Bat star,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,oko,Orthasterias koehleri,Rainbow star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,rni,Rhinogobiops nicholsii,Blackeye goby,2,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
431,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,pgr,Pugettia gracilis,Graceful kelp crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,etr,Evasterias troschelii,Mottled starfish,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,cpr,Cancer productus,Red rock crab,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,dim,Dermasterias imbricata,Leather star,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,pca,Parastichopus californicus,Californian sea cucumber,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,2,2,phe,Pycnopodia helianthoides,Sunflower star,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
437,Kieran Cox,Claire Attridge,KCCA6,Less Dangerous Bay,48.87535,-125.0915,13/6/2023,3,40,8:56,KDC,3.2,0,2,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,1,2,ela,Embiotoca lateralis,Striped seaperch,3,0,,,,1,,,2,,,,,,,,,,,,,,,,,,,,,
439,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,1,2,bfr,Brachyistius frenatus,Kelp perch,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
440,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,1,2,afl,Aulorhynchus flavidus,Tube-snout,23,0,15,6,2,,,,,,,,,,,,,,,,,,,,,,,,,
441,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,1,2,hde,Hexagrammos decagrammus,Kelp greenling,8,0,,,,,1,1,3,1,1,1,,,,,,,,,,,,,,,,,,
442,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,1,2,sme,Sebastes melanops,Black rockfish,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
443,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,1,2,rva,Rhacochilus vacca,Pile perch,3,0,,,,2,,,1,,,,,,,,,,,,,,,,,,,,,
444,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,1,2,cag,Cymatogaster aggregata,Shiner perch,7,0,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,
445,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,mfra,Mesocentrotus franciscanus,Red sea urchin,252,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,pca,Parastichopus californicus,Californian sea cucumber,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,pmi,Patiria miniata,Bat star,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,hka,Haliotis kamtschatkana,Pinto abalone,51,0,3,19,17,12,,,,,,,,,,,,,,,,,,,,,,,,
449,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,ami,Acmaea mitra,Whitecap limpet,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,oko,Orthasterias koehleri,Rainbow star,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,cfo,Ceratostoma foliatum,Leafy hornmouth,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,lsc,Lottia scutum,Plate limpet,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,poc,Pisaster ochraceus,Purple sea star,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,pgi,Pomaulax gibberosus,Red turban shell,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,dim,Dermasterias imbricata,Leather star,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,das,Diodora aspera,Rough Keyhold Limpet,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,cottidae,Cottidae spp.,0,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
458,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,aha,Artedius harringtoni,Scalyhead sculpin,6,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,
459,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,cgi,Crassadoma gigantea,Purple-hinged rock scallop,2,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
460,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,spu,Strongylocentrotus purpuratus,Purple sea urchin,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,jzo,Jordania zonope,Longfin sculpin,3,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,
462,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,pac,Pagurus acadianus,Acadian hermit crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,2,2,rni,Rhinogobiops nicholsii,Blackeye goby,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
464,Kieran Cox,Claire Attridge,KCCA7,Ed King East Inside,48.83608,-125.2131,06/06/2023,2,120,10:20,KDC,2,0,2,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,1,1,hde,Hexagrammos decagrammus,Kelp greenling,8,0,,1,,,2,2,1,1,1,,,,,,,,,,,,,,,,,,,
466,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,1,1,opi,Oxylebius pictus,Painted greenling,2,0,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
467,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,1,1,sca,Sebastes caurinus,Copper rockfish,5,0,,,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,
468,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,1,1,sfl,Sebastes flavidus,Yellowtail rockfish,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,
469,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,hka,Haliotis kamtschatkana,Pinto abalone,23,0,8,5,7,2,1,,,,,,,,,,,,,,,,,,,,,,,
470,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,oko,Orthasterias koehleri,Rainbow star,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,dim,Dermasterias imbricata,Leather star,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,rni,Rhinogobiops nicholsii,Blackeye goby,40,0,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,
473,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,pmi,Patiria miniata,Bat star,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,pgi,Pomaulax gibberosus,Red turban shell,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,aca,Apostichopus californicus,California sea cucumber,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,mfra,Mesocentrotus franciscanus,Red sea urchin,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,henricia,Henricia spp.,Unidentified blood star,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,pgr,Pugettia gracilis,Graceful kelp crab,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,cgi,Crassadoma gigantea,Purple-hinged rock scallop,4,0,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,
480,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,das,Diodora aspera,Rough Keyhold Limpet,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,etr,Evasterias troschelii,Mottled starfish,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,jzo,Jordania zonope,Longfin sculpin,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
483,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,pla,Pholis laeta,Crescent gunnel,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
484,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,afl,Apodichthys flavidus,Penpoint gunnel,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
485,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,cpr,Cancer productus,Red rock crab,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,2,1,cfo,Ceratostoma foliatum,Leafy hornmouth,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,Kieran Cox,Claire Attridge,KCCA1,Ross Islet Slug Island,48.87039,-125.1599,14/06/2023,3.5,90,10:14,KDC,2.7,0,1,dez,Debris - Zero,No Debris found,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
